Order ID,Order Date,Customer Name,Region,Product,Units Sold,Unit Price,Sales Channel,Total Revenue,Unit Cost,Profit per Unit,Total Profit,Delivery Time (Days),Discount (%),Final Revenue After Discount
ORD101016,2024-06-17,Scott Coleman,North,Remote Car,45,1253,Wholesale,56385,726.7399999999999,526.2600000000001,23681.7,6,5,53565.75
ORD101017,2024-08-23,Jennifer Ramirez,East,Doll House,36,613,Wholesale,22068,361.66999999999996,251.33000000000004,9047.88,2,0,22068.0
ORD101018,2024-09-05,John Moreno,West,Action Figure,22,1166,Retail Store,25652,687.9399999999999,478.06000000000006,10517.32,5,15,21804.2
ORD101019,2023-09-04,Holly Fox,South,Teddy Bear,13,1203,Retail Store,15639,661.6500000000001,541.3499999999999,7037.55,8,10,14075.1
ORD101020,2024-05-02,Dr. Phillip Smith,East,Puzzle Game,33,1148,Retail Store,37884,746.2,401.79999999999995,13259.4,5,0,37884.0
ORD101021,2023-11-18,Michael Willis,South,Action Figure,7,895,Retail Store,6265,698.1,196.89999999999998,1378.3,5,5,5951.75
ORD101022,2023-05-16,Michael Santos,North,Puzzle Game,50,944,Wholesale,47200,538.0799999999999,405.9200000000001,20296.0,1,15,40120.0
ORD101023,2024-01-30,Kyle Peterson,South,Doll House,18,506,Wholesale,9108,379.5,126.5,2277.0,1,5,8652.6
ORD101024,2023-05-23,Richard Boyd,East,Teddy Bear,21,1216,Wholesale,25536,778.24,437.76,9192.96,2,5,24259.2
ORD101025,2024-02-06,Patrick Allen,West,Teddy Bear,17,1035,Wholesale,17595,724.5,310.5,5278.5,9,0,17595.0
ORD101026,2023-01-03,Troy Ford,West,Remote Car,27,394,Online,10638,232.45999999999998,161.54000000000002,4361.58,4,20,8510.4
ORD101027,2023-11-20,Jason Gates,East,Remote Car,23,1404,Online,32292,968.7599999999999,435.2400000000001,10010.52,4,0,32292.0
ORD101028,2024-02-07,Karen Escobar,South,Teddy Bear,27,347,Wholesale,9369,242.89999999999998,104.10000000000002,2810.7,5,0,9369.0
ORD101029,2023-01-23,Wendy Baxter,West,Teddy Bear,39,553,Retail Store,21567,337.33,215.67000000000002,8411.13,1,5,20488.65
ORD101030,2023-07-13,Walter Cruz,North,Remote Car,26,472,Wholesale,12272,339.84,132.16000000000003,3436.16,5,5,11658.4
ORD101031,2024-10-08,Lisa Owens,North,Teddy Bear,31,720,Retail Store,22320,525.6,194.39999999999998,6026.4,5,15,18972.0
ORD101032,2023-03-01,Trevor Johnson,West,Puzzle Game,6,348,Retail Store,2088,212.28,135.72,814.32,2,15,1774.8
ORD101033,2023-05-05,Dylan Kent,South,Action Figure,26,667,Wholesale,17342,506.92,160.07999999999998,4162.08,9,0,17342.0
ORD101034,2023-06-30,Courtney Hanson,West,Puzzle Game,8,514,Online,4112,344.38,169.62,1356.96,5,0,4112.0
ORD101035,2023-03-08,Andre King,North,Action Figure,15,1341,Retail Store,20115,898.47,442.53,6637.95,4,20,16092.0
ORD101036,2024-05-17,Andrea Frank,West,Lego Set,2,1421,Retail Store,2842,1065.75,355.25,710.5,7,10,2557.8
ORD101037,2023-08-19,Krystal Guerra MD,West,Action Figure,32,1158,Online,37056,648.48,509.52,16304.64,6,20,29644.8
ORD101038,2024-07-10,James Herrera,North,Teddy Bear,37,336,Wholesale,12432,238.56,97.44,3605.28,7,10,11188.8
ORD101039,2023-12-31,Brittney Hall,West,Action Figure,22,1033,Online,22726,578.48,454.52,9999.44,7,20,18180.8
ORD101040,2023-12-01,Kevin Jackson,South,Remote Car,49,1381,Retail Store,67669,1077.18,303.81999999999994,14887.18,3,0,67669.0
ORD101041,2024-03-20,Samuel Ramsey,North,Lego Set,10,758,Retail Store,7580,409.32000000000005,348.67999999999995,3486.8,4,10,6822.0
ORD101042,2023-01-29,Jordan Gross,West,Action Figure,11,548,Wholesale,6028,421.96000000000004,126.03999999999996,1386.44,5,0,6028.0
ORD101043,2024-01-02,Dwayne Gilbert,West,Action Figure,7,699,Retail Store,4893,419.4,279.6,1957.2,3,0,4893.0
ORD101044,2023-05-23,Alexis Bradley,West,Remote Car,32,631,Online,20192,485.87,145.13,4644.16,5,15,17163.2
ORD101045,2024-03-10,Stephanie Stevenson,South,Puzzle Game,26,1162,Retail Store,30212,825.02,336.98,8761.48,6,15,25680.2
ORD101046,2023-07-26,Allison Cook,West,Lego Set,27,829,Wholesale,22383,563.72,265.28,7162.56,1,15,19025.55
ORD101047,2024-08-18,Crystal Tucker,West,Doll House,42,534,Retail Store,22428,368.46,165.54000000000002,6952.68,2,10,20185.2
ORD101048,2023-05-20,Lisa Brady,South,Action Figure,23,659,Online,15157,388.81,270.19,6214.37,3,10,13641.3
ORD101049,2024-09-03,Emma Wood,East,Remote Car,17,774,Retail Store,13158,456.65999999999997,317.34000000000003,5394.78,2,5,12500.1
ORD101050,2024-04-29,Taylor Montgomery,West,Teddy Bear,23,748,Retail Store,17204,516.12,231.88,5333.24,6,5,16343.8
ORD101051,2024-08-26,James Gonzalez,West,Teddy Bear,27,366,Retail Store,9882,292.8,73.19999999999999,1976.4,9,10,8893.8
ORD101052,2023-06-14,Toni Clark,North,Puzzle Game,45,1295,Online,58275,699.3000000000001,595.6999999999999,26806.5,6,0,58275.0
ORD101053,2024-01-09,Victoria Lee,East,Puzzle Game,39,619,Wholesale,24141,433.29999999999995,185.70000000000005,7242.3,1,5,22933.95
ORD101054,2023-10-23,Jack Martinez,South,Lego Set,39,626,Wholesale,24414,494.54,131.45999999999998,5126.94,2,5,23193.3
ORD101055,2024-04-06,Kimberly Anderson,South,Teddy Bear,25,1013,Wholesale,25325,709.0999999999999,303.9000000000001,7597.5,4,15,21526.25
ORD101056,2023-03-07,Joseph Bishop,East,Action Figure,20,696,Online,13920,438.48,257.52,5150.4,2,0,13920.0
ORD101057,2023-02-02,Jennifer Velez,North,Doll House,42,840,Wholesale,35280,604.8,235.20000000000005,9878.4,4,5,33516.0
ORD101058,2024-08-09,Kimberly Davis MD,East,Doll House,18,909,Wholesale,16362,463.59000000000003,445.40999999999997,8017.38,8,0,16362.0
ORD101059,2024-11-22,Victoria Walton,North,Teddy Bear,18,1197,Retail Store,21546,921.69,275.30999999999995,4955.58,1,5,20468.7
ORD101060,2024-12-03,Jennifer Perez,North,Puzzle Game,39,1226,Wholesale,47814,723.3399999999999,502.6600000000001,19603.74,9,10,43032.6
ORD101061,2024-01-07,Steve Elliott,North,Puzzle Game,34,962,Wholesale,32708,548.3399999999999,413.6600000000001,14064.44,2,10,29437.2
ORD101062,2023-09-12,Joseph Perkins,North,Remote Car,24,1010,Wholesale,24240,545.4000000000001,464.5999999999999,11150.4,1,0,24240.0
ORD101063,2024-05-09,Jeffery Henderson,North,Doll House,29,1113,Online,32277,567.63,545.37,15815.73,9,10,29049.3
ORD101064,2023-09-14,Julie Gentry,West,Remote Car,25,448,Retail Store,11200,340.48,107.51999999999998,2688.0,9,0,11200.0
ORD101065,2023-12-17,Matthew Roberts,North,Action Figure,50,539,Online,26950,398.86,140.14,7007.0,9,10,24255.0
ORD101066,2024-10-24,Jason Caldwell,West,Puzzle Game,2,427,Retail Store,854,277.55,149.45,298.9,7,0,854.0
ORD101067,2023-01-01,Mark White,South,Puzzle Game,47,418,Wholesale,19646,275.88,142.12,6679.64,8,0,19646.0
ORD101068,2023-10-18,Nancy Castro,East,Remote Car,30,960,Retail Store,28800,576.0,384.0,11520.0,2,5,27360.0
ORD101069,2023-01-05,Ashley Spence,North,Puzzle Game,31,1131,Retail Store,35061,576.8100000000001,554.1899999999999,17179.89,1,5,33307.95
ORD101070,2023-05-20,Ryan Mckay,West,Doll House,5,877,Wholesale,4385,578.82,298.17999999999995,1490.9,2,15,3727.25
ORD101071,2023-06-02,Erin Adams,North,Doll House,34,954,Retail Store,32436,753.6600000000001,200.33999999999992,6811.56,3,0,32436.0
ORD101072,2023-11-07,Eric Wright,East,Doll House,32,1161,Retail Store,37152,626.94,534.06,17089.92,8,0,37152.0
ORD101073,2023-03-21,Keith Simpson,North,Doll House,49,403,Wholesale,19747,213.59,189.41,9281.09,7,0,19747.0
ORD101074,2023-03-25,Jacqueline Vazquez,North,Lego Set,40,1014,Online,40560,567.84,446.15999999999997,17846.4,2,20,32448.0
ORD101075,2023-04-22,Timothy Haley,South,Remote Car,50,1421,Wholesale,71050,838.39,582.61,29130.5,2,0,71050.0
ORD101076,2023-08-15,Daniel Walker,East,Action Figure,20,1151,Retail Store,23020,805.6999999999999,345.30000000000007,6906.0,6,0,23020.0
ORD101077,2024-11-27,Brenda Simmons,East,Action Figure,28,755,Online,21140,437.9,317.1,8878.8,6,0,21140.0
ORD101078,2024-07-09,Sonya Mack,West,Action Figure,18,613,Retail Store,11034,306.5,306.5,5517.0,7,15,9378.9
ORD101079,2024-01-20,Brent Stone,West,Remote Car,14,1144,Online,16016,617.76,526.24,7367.36,1,10,14414.4
ORD101080,2023-12-06,Edward Howard,West,Action Figure,6,1140,Wholesale,6840,592.8000000000001,547.1999999999999,3283.2,4,10,6156.0
ORD101081,2023-03-27,Danielle Obrien,North,Action Figure,21,1471,Retail Store,30891,1162.0900000000001,308.90999999999985,6487.11,7,15,26257.35
ORD101082,2024-02-25,Rebecca Hill,North,Puzzle Game,40,1415,Online,56600,778.2500000000001,636.7499999999999,25470.0,3,0,56600.0
ORD101083,2024-02-16,Angela Howell,North,Remote Car,37,1202,Wholesale,44474,889.48,312.52,11563.24,1,20,35579.2
ORD101084,2024-01-27,Brenda Pope,South,Remote Car,20,1344,Wholesale,26880,887.0400000000001,456.9599999999999,9139.2,3,0,26880.0
ORD101085,2024-12-19,Amy Green,North,Lego Set,25,1356,Retail Store,33900,1057.68,298.31999999999994,7458.0,6,0,33900.0
ORD101086,2023-05-10,Jacob Romero,South,Remote Car,23,720,Online,16560,388.8,331.2,7617.6,5,0,16560.0
ORD101087,2024-06-18,Charles Shaw,West,Teddy Bear,29,533,Wholesale,15457,325.13,207.87,6028.23,6,0,15457.0
ORD101088,2023-12-29,Amanda Fleming,West,Lego Set,16,822,Wholesale,13152,435.66,386.34,6181.44,8,10,11836.8
ORD101089,2024-04-28,Andrea Dean,West,Puzzle Game,16,1065,Retail Store,17040,607.05,457.95000000000005,7327.2,4,20,13632.0
ORD101090,2024-04-23,Linda Clark,West,Doll House,6,889,Retail Store,5334,560.07,328.92999999999995,1973.58,8,0,5334.0
ORD101091,2024-06-01,Michael Lopez,East,Lego Set,44,1075,Wholesale,47300,537.5,537.5,23650.0,3,5,44935.0
ORD101092,2024-08-24,Brandy Mitchell,East,Teddy Bear,17,1337,Retail Store,22729,681.87,655.13,11137.21,1,20,18183.2
ORD101093,2023-10-25,Christine Moore,East,Teddy Bear,19,1184,Wholesale,22496,757.76,426.24,8098.56,8,5,21371.2
ORD101094,2024-10-09,Aaron Lowe,East,Lego Set,31,1153,Retail Store,35743,887.8100000000001,265.18999999999994,8220.89,7,10,32168.7
ORD101095,2024-12-05,Robert Mitchell,West,Lego Set,44,995,Online,43780,537.3000000000001,457.69999999999993,20138.8,5,0,43780.0
ORD101096,2024-10-28,Curtis Thompson,South,Lego Set,28,1268,Online,35504,989.0400000000001,278.9599999999999,7810.88,9,10,31953.6
ORD101097,2024-07-11,Jodi Hutchinson,West,Doll House,33,699,Retail Store,23067,538.23,160.76999999999998,5305.41,3,20,18453.6
ORD101098,2024-01-01,Amanda Evans,East,Action Figure,22,473,Wholesale,10406,316.91,156.08999999999997,3433.98,2,20,8324.8
ORD101099,2024-04-25,Christina Simpson,South,Action Figure,15,713,Retail Store,10695,534.75,178.25,2673.75,1,5,10160.25
ORD101100,2024-10-17,David Griffin,West,Action Figure,17,361,Online,6137,267.14,93.86000000000001,1595.62,7,5,5830.15
ORD101101,2023-10-16,Patrick Mccarthy,East,Remote Car,24,1175,Online,28200,752.0,423.0,10152.0,8,0,28200.0
ORD101102,2023-12-28,Matthew Briggs,South,Doll House,34,1492,Retail Store,50728,880.28,611.72,20798.48,7,5,48191.6
ORD101103,2024-01-20,Andrea Martin,East,Action Figure,40,850,Retail Store,34000,433.5,416.5,16660.0,5,0,34000.0
ORD101104,2023-01-18,Mark Odom,East,Remote Car,48,1384,Retail Store,66432,968.8,415.20000000000005,19929.6,6,10,59788.8
ORD101105,2024-04-23,Katelyn David,South,Doll House,27,1010,Wholesale,27270,515.1,494.9,13362.3,9,10,24543.0
ORD101106,2023-06-23,Joseph Davis,East,Doll House,31,685,Online,21235,390.45,294.55,9131.05,9,10,19111.5
ORD101107,2023-09-15,Monica Hill,North,Lego Set,36,869,Retail Store,31284,625.68,243.32000000000005,8759.52,2,0,31284.0
ORD101108,2024-02-24,Dr. Diana Ross,South,Remote Car,26,1417,Retail Store,36842,892.71,524.29,13631.54,2,5,34999.9
ORD101109,2023-10-19,Stacey Taylor,South,Teddy Bear,41,925,Wholesale,37925,545.75,379.25,15549.25,6,5,36028.75
ORD101110,2023-01-08,Andrew Smith,North,Teddy Bear,24,766,Wholesale,18384,574.5,191.5,4596.0,9,5,17464.8
ORD101111,2023-02-12,James Pugh,West,Lego Set,5,324,Wholesale,1620,168.48000000000002,155.51999999999998,777.6,8,5,1539.0
ORD101112,2024-02-04,Gregory Mathis,South,Teddy Bear,43,698,Online,30014,404.84,293.16,12605.88,9,5,28513.3
ORD101113,2023-06-06,Brenda Smith,West,Teddy Bear,27,929,Retail Store,25083,715.33,213.66999999999996,5769.09,2,0,25083.0
ORD101114,2024-10-05,Robert Clark,West,Action Figure,33,982,Online,32406,648.12,333.88,11018.04,5,5,30785.7
ORD101115,2023-10-25,Cody Garcia,West,Lego Set,38,646,Retail Store,24548,478.04,167.95999999999998,6382.48,4,10,22093.2
ORD101116,2024-06-04,Karen Cardenas MD,West,Remote Car,49,1196,Online,58604,633.88,562.12,27543.88,1,10,52743.6
ORD101117,2023-01-14,Raven Carroll,North,Doll House,29,504,Online,14616,332.64000000000004,171.35999999999996,4969.44,2,10,13154.4
ORD101118,2023-01-23,Dawn Smith,South,Lego Set,5,1091,Retail Store,5455,730.97,360.03,1800.15,3,15,4636.75
ORD101119,2023-12-21,Bonnie Townsend,North,Lego Set,38,877,Wholesale,33326,666.52,210.48000000000002,7998.24,7,5,31659.7
ORD101120,2024-05-10,Brett Ross,West,Teddy Bear,28,1110,Online,31080,777.0,333.0,9324.0,9,0,31080.0
ORD101121,2024-07-22,Stephen Odonnell,South,Action Figure,42,464,Retail Store,19488,236.64000000000001,227.35999999999999,9549.12,7,5,18513.6
ORD101122,2023-01-24,Colin Martinez,South,Remote Car,29,595,Wholesale,17255,416.5,178.5,5176.5,2,0,17255.0
ORD101123,2024-11-18,Sandra Thomas,South,Lego Set,25,1143,Online,28575,582.9300000000001,560.0699999999999,14001.75,2,5,27146.25
ORD101124,2023-09-25,David Parker,West,Action Figure,48,760,Wholesale,36480,562.4,197.60000000000002,9484.8,8,5,34656.0
ORD101125,2024-04-20,Lauren Trevino,South,Action Figure,35,891,Wholesale,31185,605.88,285.12,9979.2,9,5,29625.75
ORD101126,2023-08-20,Patrick Nash,North,Action Figure,11,1488,Retail Store,16368,996.96,491.03999999999996,5401.44,4,15,13912.8
ORD101127,2024-04-10,Michael Hardin,South,Doll House,27,418,Wholesale,11286,271.7,146.3,3950.1,7,0,11286.0
ORD101128,2024-06-27,Amy Berry MD,South,Puzzle Game,46,738,Online,33948,553.5,184.5,8487.0,3,0,33948.0
ORD101129,2023-02-26,Patricia Hill,South,Teddy Bear,48,950,Online,45600,712.5,237.5,11400.0,9,5,43320.0
ORD101130,2024-09-16,Diane White,East,Remote Car,7,1231,Online,8617,972.49,258.51,1809.57,8,0,8617.0
ORD101131,2024-02-14,Scott Hawkins,North,Doll House,39,1418,Wholesale,55302,723.1800000000001,694.8199999999999,27097.98,8,5,52536.9
ORD101132,2023-06-09,Katherine Hall,South,Teddy Bear,30,1102,Wholesale,33060,859.5600000000001,242.43999999999994,7273.2,7,5,31407.0
ORD101133,2024-11-10,Jennifer Burns,East,Remote Car,48,867,Wholesale,41616,476.85,390.15,18727.2,5,10,37454.4
ORD101134,2023-10-05,Casey White,North,Puzzle Game,26,789,Wholesale,20514,615.4200000000001,173.57999999999993,4513.08,7,0,20514.0
ORD101135,2023-06-22,Jonathan Miller,South,Remote Car,42,1413,Retail Store,59346,1017.36,395.64,16616.88,8,10,53411.4
ORD101136,2024-10-15,Sean Swanson,East,Puzzle Game,23,488,Retail Store,11224,302.56,185.44,4265.12,8,15,9540.4
ORD101137,2024-11-10,Dawn Johnson,West,Teddy Bear,8,1104,Online,8832,872.1600000000001,231.83999999999992,1854.72,1,10,7948.8
ORD101138,2024-05-03,John Jordan,South,Puzzle Game,16,472,Online,7552,240.72,231.28,3700.48,6,0,7552.0
ORD101139,2023-11-12,Samantha Pham,East,Lego Set,45,663,Wholesale,29835,377.90999999999997,285.09000000000003,12829.05,5,0,29835.0
ORD101140,2024-02-25,Nathan Wilson,North,Action Figure,29,1342,Retail Store,38918,791.78,550.22,15956.38,1,5,36972.1
ORD101141,2024-09-08,Cristian Kane,North,Lego Set,36,1137,Wholesale,40932,716.3100000000001,420.68999999999994,15144.84,3,20,32745.6
ORD101142,2024-08-30,Adam Bell,North,Action Figure,10,922,Wholesale,9220,479.44,442.56,4425.6,2,0,9220.0
ORD101143,2023-04-16,Amy Jones,North,Teddy Bear,26,841,Retail Store,21866,563.47,277.53,7215.78,4,0,21866.0
ORD101144,2024-01-17,Frank Gilbert,East,Remote Car,44,1337,Wholesale,58828,815.5699999999999,521.4300000000001,22942.92,2,20,47062.4
ORD101145,2023-09-30,Amanda Melton,East,Teddy Bear,42,764,Wholesale,32088,511.88000000000005,252.11999999999995,10589.04,4,0,32088.0
ORD101146,2023-02-05,Melissa Goodman,South,Lego Set,8,894,Online,7152,500.64000000000004,393.35999999999996,3146.88,7,10,6436.8
ORD101147,2023-09-27,Alexandra Sutton,West,Doll House,27,1128,Wholesale,30456,688.08,439.91999999999996,11877.84,2,5,28933.2
ORD101148,2023-02-14,Troy Lyons,South,Remote Car,19,783,Retail Store,14877,595.08,187.91999999999996,3570.48,5,0,14877.0
ORD101149,2023-12-27,Michael Lee,South,Doll House,10,1006,Wholesale,10060,573.42,432.58000000000004,4325.8,7,10,9054.0
ORD101150,2023-05-16,Kelly Bell,West,Teddy Bear,41,900,Wholesale,36900,522.0,378.0,15498.0,8,10,33210.0
ORD101151,2024-12-31,Brett Garcia,West,Doll House,5,374,Online,1870,228.14,145.86,729.3,1,5,1776.5
ORD101152,2023-06-10,Shannon Wheeler,South,Action Figure,15,600,Wholesale,9000,396.0,204.0,3060.0,8,0,9000.0
ORD101153,2024-08-07,Theresa Sanchez,South,Doll House,42,1297,Retail Store,54474,1011.6600000000001,285.3399999999999,11984.28,2,0,54474.0
ORD101154,2023-03-23,Jessica Chavez,East,Doll House,1,331,Retail Store,331,221.77,109.22999999999999,109.23,5,0,331.0
ORD101155,2024-01-27,Thomas Morrison,South,Puzzle Game,25,974,Online,24350,730.5,243.5,6087.5,8,10,21915.0
ORD101156,2024-05-19,Adrienne Hines,East,Puzzle Game,48,432,Retail Store,20736,228.96,203.04,9745.92,2,10,18662.4
ORD101157,2023-03-10,Ryan Rich,North,Puzzle Game,11,710,Wholesale,7810,369.2,340.8,3748.8,2,0,7810.0
ORD101158,2024-05-26,Jennifer Young,South,Remote Car,20,1197,Online,23940,634.4100000000001,562.5899999999999,11251.8,8,15,20349.0
ORD101159,2024-06-07,Ashley Austin,East,Puzzle Game,7,1468,Wholesale,10276,880.8,587.2,4110.4,7,5,9762.2
ORD101160,2024-07-30,Amy Gregory,North,Puzzle Game,26,1085,Online,28210,683.55,401.45000000000005,10437.7,8,0,28210.0
ORD101161,2023-05-28,April Clark,North,Remote Car,26,525,Retail Store,13650,315.0,210.0,5460.0,2,0,13650.0
ORD101162,2024-07-06,Vanessa Knapp,North,Teddy Bear,43,474,Wholesale,20382,355.5,118.5,5095.5,4,0,20382.0
ORD101163,2024-08-06,Christopher Arnold,North,Doll House,8,1158,Wholesale,9264,694.8,463.20000000000005,3705.6,9,0,9264.0
ORD101164,2023-09-12,David Fernandez,East,Lego Set,16,502,Wholesale,8032,361.44,140.56,2248.96,9,10,7228.8
ORD101165,2024-09-23,Alexander Robinson,South,Lego Set,30,1159,Retail Store,34770,753.35,405.65,12169.5,7,5,33031.5
ORD101166,2023-01-26,James Marshall,West,Lego Set,21,1389,Wholesale,29169,805.6199999999999,583.3800000000001,12250.98,1,15,24793.65
ORD101167,2023-03-19,Michelle Davis,North,Doll House,36,1055,Online,37980,685.75,369.25,13293.0,7,15,32283.0
ORD101168,2024-09-15,Felicia Cole,West,Doll House,9,930,Wholesale,8370,744.0,186.0,1674.0,1,15,7114.5
ORD101169,2024-02-16,Nathaniel Nielsen,South,Teddy Bear,19,656,Wholesale,12464,380.47999999999996,275.52000000000004,5234.88,2,0,12464.0
ORD101170,2023-12-05,Stacie Garcia,West,Remote Car,24,419,Online,10056,222.07000000000002,196.92999999999998,4726.32,6,5,9553.2
ORD101171,2023-07-20,Jacqueline Blake,North,Lego Set,35,496,Retail Store,17360,362.08,133.92000000000002,4687.2,8,5,16492.0
ORD101172,2024-07-30,Carol Riley,North,Puzzle Game,10,1412,Online,14120,1101.3600000000001,310.6399999999999,3106.4,8,5,13414.0
ORD101173,2024-06-19,Dr. Jacob James,North,Puzzle Game,30,1252,Retail Store,37560,776.24,475.76,14272.8,8,5,35682.0
ORD101174,2023-05-13,Steven Kim,West,Lego Set,49,851,Online,41699,485.06999999999994,365.93000000000006,17930.57,4,10,37529.1
ORD101175,2024-02-20,Laurie Trujillo,East,Teddy Bear,25,782,Retail Store,19550,578.68,203.32000000000005,5083.0,5,0,19550.0
ORD101176,2023-08-28,Samantha Robinson,North,Doll House,34,311,Retail Store,10574,236.36,74.63999999999999,2537.76,8,5,10045.3
ORD101177,2024-10-10,Bradley King,South,Lego Set,15,480,Online,7200,374.40000000000003,105.59999999999997,1584.0,2,0,7200.0
ORD101178,2023-01-22,Gregory Chandler,North,Teddy Bear,47,782,Online,36754,492.66,289.34,13598.98,9,10,33078.6
ORD101179,2024-04-06,Jennifer Parker,West,Remote Car,17,992,Online,16864,605.12,386.88,6576.96,9,10,15177.6
ORD101180,2023-07-04,Samantha Mcneil,East,Puzzle Game,26,501,Retail Store,13026,270.54,230.45999999999998,5991.96,3,5,12374.7
ORD101181,2023-08-17,Kristi Torres,North,Lego Set,11,1286,Retail Store,14146,951.64,334.36,3677.96,1,0,14146.0
ORD101182,2024-03-23,Kimberly Jones,West,Action Figure,46,467,Wholesale,21482,280.2,186.8,8592.8,2,0,21482.0
ORD101183,2023-04-03,Melanie Hodges,South,Remote Car,45,817,Online,36765,506.54,310.46,13970.7,3,0,36765.0
ORD101184,2024-06-07,Bradley Willis,North,Teddy Bear,41,1199,Retail Store,49159,791.34,407.65999999999997,16714.06,1,0,49159.0
ORD101185,2023-02-20,Lisa Stewart,East,Remote Car,23,398,Retail Store,9154,314.42,83.57999999999998,1922.34,3,10,8238.6
ORD101186,2023-02-12,John Wilson,North,Doll House,5,1392,Online,6960,835.1999999999999,556.8000000000001,2784.0,8,0,6960.0
ORD101187,2023-06-20,Jason King,East,Action Figure,34,1016,Retail Store,34544,802.64,213.36,7254.24,6,0,34544.0
ORD101188,2023-06-24,Cynthia Oneill,South,Puzzle Game,34,441,Online,14994,264.59999999999997,176.40000000000003,5997.6,5,0,14994.0
ORD101189,2023-01-03,Sabrina Walters,East,Action Figure,46,449,Wholesale,20654,336.75,112.25,5163.5,4,10,18588.6
ORD101190,2024-08-13,Mary Owen,East,Teddy Bear,10,1245,Wholesale,12450,659.85,585.15,5851.5,6,0,12450.0
ORD101191,2024-02-08,Joshua Martinez,South,Action Figure,37,1020,Online,37740,795.6,224.39999999999998,8302.8,3,5,35853.0
ORD101192,2023-03-12,Cory Mcconnell,West,Lego Set,38,694,Wholesale,26372,451.1,242.89999999999998,9230.2,5,0,26372.0
ORD101193,2024-05-21,Wyatt Turner,North,Doll House,45,1331,Retail Store,59895,758.67,572.33,25754.85,8,0,59895.0
ORD101194,2024-07-22,Paul Hogan,East,Teddy Bear,46,789,Retail Store,36294,481.28999999999996,307.71000000000004,14154.66,3,0,36294.0
ORD101195,2024-02-24,Christine Potts,North,Lego Set,16,364,Wholesale,5824,211.11999999999998,152.88000000000002,2446.08,9,10,5241.6
ORD101196,2024-12-29,Amanda Terrell,East,Teddy Bear,4,432,Online,1728,285.12,146.88,587.52,4,5,1641.6
ORD101197,2024-11-19,Christopher Flynn,South,Action Figure,33,1213,Online,40029,970.4000000000001,242.5999999999999,8005.8,8,0,40029.0
ORD101198,2023-10-19,John Quinn,West,Action Figure,9,381,Wholesale,3429,300.99,80.00999999999999,720.09,1,10,3086.1
ORD101199,2023-09-21,Crystal Jones,East,Remote Car,33,809,Wholesale,26697,590.5699999999999,218.43000000000006,7208.19,4,5,25362.15
ORD101200,2024-01-02,Ashley Brooks,North,Remote Car,15,1427,Online,21405,899.01,527.99,7919.85,9,10,19264.5
ORD101201,2023-05-29,Joshua Cooper,West,Doll House,8,765,Online,6120,497.25,267.75,2142.0,2,10,5508.0
ORD101202,2024-01-06,Linda Combs,East,Puzzle Game,27,652,Online,17604,423.8,228.2,6161.4,5,15,14963.4
ORD101203,2024-09-02,Colin Franco,East,Lego Set,32,1348,Online,43136,916.6400000000001,431.3599999999999,13803.52,6,10,38822.4
ORD101204,2023-04-22,Cody Clayton,North,Remote Car,45,755,Retail Store,33975,505.85,249.14999999999998,11211.75,7,15,28878.75
ORD101205,2024-10-16,Emily Dickerson,North,Puzzle Game,31,846,Online,26226,499.14,346.86,10752.66,5,0,26226.0
ORD101206,2023-08-15,Jessica Mckee,North,Action Figure,38,799,Online,30362,583.27,215.73000000000002,8197.74,4,5,28843.9
ORD101207,2023-12-03,Crystal Hull,West,Puzzle Game,32,796,Retail Store,25472,525.36,270.64,8660.48,4,10,22924.8
ORD101208,2024-11-26,Jessica Everett,South,Puzzle Game,7,1321,Retail Store,9247,964.3299999999999,356.6700000000001,2496.69,7,15,7859.95
ORD101209,2024-05-26,Janet Flores,East,Action Figure,49,1032,Wholesale,50568,639.84,392.15999999999997,19215.84,6,20,40454.4
ORD101210,2024-11-23,Andrew Walker,North,Puzzle Game,25,949,Wholesale,23725,512.46,436.53999999999996,10913.5,6,5,22538.75
ORD101211,2023-09-16,Edward Wood,West,Puzzle Game,38,458,Online,17404,283.96,174.04000000000002,6613.52,2,0,17404.0
ORD101212,2024-02-08,Judy Hamilton,South,Action Figure,11,879,Online,9669,439.5,439.5,4834.5,1,15,8218.65
ORD101213,2024-02-11,Brandy Garcia,South,Remote Car,14,537,Wholesale,7518,295.35,241.64999999999998,3383.1,2,5,7142.1
ORD101214,2024-04-04,Michelle Wilcox,South,Remote Car,32,613,Retail Store,19616,380.06,232.94,7454.08,3,15,16673.6
ORD101215,2023-07-05,Kelly Roberts,East,Teddy Bear,22,612,Online,13464,446.76,165.24,3635.28,7,20,10771.2
ORD101216,2023-07-25,Kyle Buchanan,South,Lego Set,8,1391,Wholesale,11128,848.51,542.49,4339.92,4,10,10015.2
ORD101217,2024-12-12,William Velasquez,North,Teddy Bear,7,1203,Wholesale,8421,806.0100000000001,396.9899999999999,2778.93,6,0,8421.0
ORD101218,2024-03-16,Ryan Morgan,West,Action Figure,1,773,Online,773,556.56,216.44000000000005,216.44,8,5,734.35
ORD101219,2023-09-14,Amber Thomas,North,Action Figure,47,1081,Retail Store,50807,616.17,464.83000000000004,21847.01,8,0,50807.0
ORD101220,2023-12-14,Cassandra Lamb,South,Lego Set,18,544,Wholesale,9792,310.08,233.92000000000002,4210.56,1,15,8323.2
